lulc_code,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,swir22_swir16,mci,ndci,nbi,ndmi,bsi,awei,tc_wetness,y,x
5,0.13140000000000002,0.051800000000000006,0.058300000000000005,0.060500000000000005,0.09440852,7.382542e-07,1.1460264e-05,0.1782,0.2003,0.17700000000000002,0.12250000000000001,0.07400000000000001,0.0794,0.1487,0.1656,-0.49052631578947375,-0.07747105966162064,0.11866969009826155,0.4344978165938864,0.27533708144683816,0.4344978165938864,-0.3694632621156853,0.9636363636363636,1.1254826254826253,0.692090395480226,1.6549118387909323,0.21036585365853652,0.14785992217898833,-0.14785992217898833,-0.04230769230769237,-0.22242499999999998,-0.06782342,-1545595.0,4251415.0
5,0.4269,0.38920000000000005,0.387,0.41900000000000004,0.14279656,1.9198059e-07,4.6118594e-06,0.49860000000000004,0.42160000000000003,0.338,0.2358,0.1194,0.45990000000000003,0.49350000000000005,0.5079,0.10700132100396302,-0.03687206137094778,-0.528436018957346,0.04619531920107824,0.7887971149371797,0.04619531920107824,-0.009339165385979386,0.9236276849642004,0.9943473792394655,0.6976331360946746,0.928245270711024,0.08326463314097277,-0.11622434305137923,0.11622434305137923,-0.13128083953019673,0.3461000000000001,0.23549645000000008,-1545295.0,4250725.0
5,0.3965,0.34690000000000004,0.3603,0.3725,0.14092389,2.5706888e-07,4.4020817e-06,0.4329,0.3531,0.3564,0.3039,0.1532,0.3733,0.4198,0.4379,0.02208807792564138,-0.03558520989713644,-0.40331061343719565,0.06672047350013448,0.8307226197382838,0.06672047350013448,-0.03120936280884268,0.967248322147651,1.0386278466416834,0.8526936026936027,1.0621484061076882,0.03665648430991388,-0.05326072519590918,0.05326072519590918,-0.07530548451264563,0.2381749999999998,0.1180283200000001,-1545705.0,4250665.0
5,0.3088,0.09000000000000001,0.1366,0.0998,0.08430812,1.2089907e-07,4.03707e-06,0.4113,0.45690000000000003,0.2424,0.2645,0.0611,0.1552,0.2831,0.337,-0.41671537112799534,-0.05163329820864061,-0.3818917551846232,0.5486459378134403,0.8273686764527478,0.5486459378134403,-0.5115026921194322,1.3687374749498997,1.5177777777777777,1.0911716171617163,1.9896907216494846,0.26590538336052194,-0.12046444121915822,0.12046444121915822,-0.11363920490061255,-0.374575,-0.12946250999999998,-1545955.0,4251985.0
5,0.19770000000000001,0.16840000000000002,0.15610000000000002,0.1592,0.1316652,1.9821226e-07,7.641688e-06,0.2026,0.327,0.3634,0.4071,0.097,0.1807,0.186,0.19590000000000002,-0.39073861461921167,0.028083028083028126,-0.23350454365863302,0.08003277792952743,0.3141177037643996,0.08003277792952743,-0.10787335388063886,0.9805276381909548,0.926959619952494,1.120253164556962,1.0940785832872164,0.03523345746204519,0.29531277847086074,-0.29531277847086074,0.23856666307973745,-0.18577500000000002,-0.17474269000000003,-1545215.0,4248615.0
5,0.3733,0.3667,0.41050000000000003,0.3905,0.13675012,1.2200475e-07,4.4016883e-06,0.3894,0.44630000000000003,0.4237,0.4117,0.0757,0.3667,0.3899,0.4032,-0.0407762220584623,-0.03143159006867404,-0.6886055121349239,0.008918918918918911,1.1451237998989394,0.008918918918918911,0.02251898402723225,1.0512163892445583,1.119443686937551,0.9716780741090394,1.0179983637851104,0.0,0.06323713927227101,-0.06323713927227101,-0.0034566636794264955,0.2941750000000001,0.04353128000000001,-1545285.0,4248305.0
5,0.45830000000000004,0.3864,0.3889,0.38430000000000003,0.14643167,1.8237829e-07,5.083255e-06,0.45080000000000003,0.3861,0.3829,0.3156,0.1199,0.3017,0.3829,0.42500000000000004,0.001824817518248191,0.0027247956403269632,-0.5286949685534591,0.0851189771516515,0.8830164544450263,0.0851189771516515,-0.08782340375029671,1.0119698152485037,1.0064699792960663,0.8242360929746669,1.5190586675505469,-0.12309257375381484,-0.08963385639562532,0.08963385639562532,-0.09372579395817203,0.16674999999999995,0.06745928000000004,-1545725.0,4248435.0
5,0.258,0.2071,0.2371,0.2248,0.09075222,1.7839372e-07,4.369315e-06,0.3477,0.3734,0.314,0.2632,0.07830000000000001,0.22490000000000002,0.30920000000000003,0.3433,-0.16555308092056423,-0.040981708728872406,-0.5034876347495244,0.10943883035906257,0.6062158233543298,0.10943883035906257,-0.06876553438276721,1.0547153024911031,1.1448575567358763,0.8382165605095541,1.1471765228990662,0.04120370370370372,0.09790209790209788,-0.09790209790209788,-0.025688833644085342,0.006899999999999906,-0.01863042000000001,-1545695.0,4248985.0
5,0.2335,0.2197,0.2142,0.21280000000000002,0.118317194,5.619347e-07,6.423326e-06,0.2263,0.2992,0.33080000000000004,0.3335,0.0881,0.21080000000000002,0.2247,0.23750000000000002,-0.21707137601177337,0.0159537572254335,-0.417135296063513,0.030450132391879978,0.3851565806178586,0.030450132391879978,-0.046381357831055334,1.006578947368421,0.974965862539827,1.008162031438936,1.107685009487666,-0.02067363530778163,0.17242601453127773,-0.17242601453127773,0.10540513537815968,-0.016875000000000084,-0.06707537000000002,-1545465.0,4249285.0
5,0.2706,0.19010000000000002,0.21760000000000002,0.21000000000000002,0.081330195,1.5636085e-07,4.1547073e-06,0.3124,0.3316,0.26830000000000004,0.22390000000000002,0.0815,0.188,0.2745,0.3055,-0.12189002717959442,-0.04973756560859785,-0.4550317619525242,0.17473410028217926,0.6242299794661191,0.17473410028217926,-0.1260923845193508,1.036190476190476,1.144660704892162,0.8345136041744315,1.4393617021276597,-0.005554086220576616,-0.004267953238077507,0.004267953238077507,-0.0822434050099756,-0.00977500000000009,-0.010269330000000028,-1545475.0,4249065.0
